graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_400_9976_0,400,9976,30,"{(81, 323), (81, 140), (81, 204), (73, 81), (81, 268), (77, 81), (81, 332), (81, 222), (81, 347), (81, 356), (81, 121), (81, 185), (81, 310), (57, 81), (81, 145), (81, 160), (81, 398), (81, 102), (37, 81), (70, 81), (81, 358), (81, 242), (81, 306), (76, 81), (65, 81), (81, 376), (81, 192), (81, 107), (25, 81), (81, 259)}",30,24465,0.031673431396484375
Graph_400_9976_1,400,9976,35,"{(16, 145), (16, 325), (16, 47), (16, 349), (16, 53), (16, 59), (16, 62), (16, 367), (16, 74), (16, 138), (16, 321), (16, 86), (16, 31), (16, 339), (16, 278), (16, 165), (16, 223), (16, 107), (9, 16), (16, 296), (16, 119), (16, 58), (16, 363), (16, 186), (16, 271), (16, 158), (16, 362), (16, 121), (16, 182), (16, 365), (16, 255), (16, 313), (16, 258), (16, 377), (16, 133)}",35,28630,0.029417037963867188
Graph_400_19951_0,400,19951,74,"{(81, 323), (81, 262), (81, 140), (71, 81), (7, 81), (81, 204), (81, 91), (81, 335), (81, 268), (73, 81), (81, 332), (77, 81), (81, 283), (81, 222), (81, 347), (81, 112), (81, 356), (81, 115), (81, 240), (81, 182), (81, 121), (81, 368), (81, 185), (66, 81), (81, 310), (81, 194), (57, 81), (81, 145), (81, 264), (81, 203), (81, 389), (81, 93), (81, 212), (6, 81), (81, 160), (81, 398), (81, 224), (81, 102), (81, 282), (37, 81), (59, 81), (81, 108), (81, 111), (70, 81), (81, 175), (81, 361), (81, 300), (81, 181), (81, 245), (81, 178), (74, 81), (81, 242), (81, 358), (81, 306), (76, 81), (65, 81), (81, 376), (81, 192), (81, 324), (81, 263), (81, 153), (81, 333), (45, 81), (81, 339), (81, 104), (81, 235), (81, 354), (58, 81), (81, 107), (51, 81), (81, 302), (25, 81), (81, 259), (81, 317)}",74,61975,0.09980559349060059
Graph_400_19951_1,400,19951,74,"{(189, 387), (189, 271), (134, 189), (189, 204), (189, 399), (189, 338), (180, 189), (189, 228), (189, 347), (149, 189), (30, 189), (85, 189), (162, 189), (32, 189), (189, 249), (189, 258), (189, 316), (63, 189), (21, 189), (54, 189), (87, 189), (189, 267), (175, 189), (189, 392), (189, 218), (189, 398), (189, 215), (177, 189), (80, 189), (189, 346), (124, 189), (157, 189), (5, 189), (189, 285), (189, 236), (189, 303), (189, 367), (189, 306), (113, 189), (189, 370), (16, 189), (189, 254), (49, 189), (189, 199), (137, 189), (189, 379), (29, 189), (189, 202), (189, 373), (189, 312), (189, 266), (189, 324), (86, 189), (97, 189), (189, 391), (189, 269), (55, 189), (189, 272), (77, 189), (189, 284), (189, 329), (189, 287), (11, 189), (66, 189), (132, 189), (154, 189), (189, 241), (176, 189), (79, 189), (90, 189), (15, 189), (189, 253), (189, 384), (189, 262)}",74,61975,0.0943453311920166
Graph_400_39901_0,400,39901,168,"{(189, 265), (189, 274), (189, 338), (50, 189), (189, 228), (127, 189), (105, 189), (171, 189), (10, 189), (65, 189), (189, 374), (63, 189), (189, 203), (189, 267), (78, 189), (133, 189), (189, 340), (189, 285), (189, 367), (189, 196), (29, 189), (189, 260), (150, 189), (189, 269), (189, 214), (55, 189), (189, 397), (189, 223), (189, 287), (189, 232), (42, 189), (46, 189), (57, 189), (112, 189), (123, 189), (178, 189), (189, 253), (6, 189), (189, 317), (72, 189), (189, 262), (189, 198), (189, 207), (189, 271), (4, 189), (189, 280), (189, 399), (125, 189), (180, 189), (30, 189), (85, 189), (151, 189), (140, 189), (189, 246), (189, 255), (189, 200), (189, 264), (21, 189), (87, 189), (189, 383), (142, 189), (189, 209), (189, 392), (189, 218), (189, 346), (157, 189), (49, 189), (115, 189), (170, 189), (159, 189), (189, 202), (189, 266), (53, 189), (189, 211), (189, 284), (11, 189), (66, 189), (121, 189), (189, 241), (176, 189), (26, 189), (189, 314), (189, 204), (189, 332), (189, 277), (189, 396), (134, 189), (28, 189), (94, 189), (83, 189), (149, 189), (160, 189), (189, 234), (32, 189), (43, 189), (164, 189), (189, 371), (189, 197), (189, 316), (189, 261), (189, 325), (189, 334), (45, 189), (56, 189), (189, 398), (34, 189), (5, 189), (126, 189), (189, 236), (189, 355), (189, 245), (189, 254), (189, 373), (189, 318), (7, 189), (62, 189), (73, 189), (139, 189), (189, 327), (183, 189), (189, 391), (128, 189), (22, 189), (77, 189), (143, 189), (189, 366), (79, 189), (90, 189), (145, 189), (156, 189), (101, 189), (189, 384), (189, 329), (189, 222), (189, 286), (189, 350), (162, 189), (189, 359), (189, 249), (122, 189), (54, 189), (109, 189), (175, 189), (189, 215), (80, 189), (189, 279), (124, 189), (189, 352), (189, 297), (189, 306), (189, 251), (189, 370), (16, 189), (189, 379), (137, 189), (20, 189), (86, 189), (189, 208), (189, 272), (189, 345), (189, 354), (189, 244), (154, 189), (165, 189), (189, 308), (189, 372), (48, 189), (169, 189)}",168,148596,0.4257030487060547
Graph_400_39901_1,400,39901,169,"{(52, 104), (104, 325), (104, 151), (104, 270), (104, 215), (104, 398), (104, 343), (104, 233), (14, 104), (80, 104), (58, 104), (104, 135), (104, 254), (104, 199), (104, 318), (104, 263), (104, 382), (104, 281), (16, 104), (82, 104), (104, 354), (31, 104), (20, 104), (104, 183), (104, 192), (104, 137), (104, 256), (104, 320), (104, 265), (44, 104), (104, 329), (104, 155), (104, 274), (104, 210), (88, 104), (33, 104), (48, 104), (104, 112), (104, 121), (104, 240), (104, 185), (50, 104), (104, 139), (104, 258), (61, 104), (104, 313), (104, 203), (104, 148), (104, 386), (104, 212), (104, 331), (104, 276), (104, 395), (104, 340), (104, 349), (63, 104), (104, 178), (104, 187), (27, 104), (104, 315), (93, 104), (104, 379), (104, 205), (104, 260), (104, 388), (104, 214), (25, 104), (29, 104), (95, 104), (55, 104), (104, 189), (104, 253), (104, 372), (104, 198), (104, 326), (104, 271), (2, 104), (104, 164), (6, 104), (104, 109), (72, 104), (104, 228), (104, 182), (104, 301), (104, 127), (104, 365), (104, 191), (70, 104), (104, 255), (104, 319), (8, 104), (104, 328), (104, 221), (104, 166), (104, 285), (104, 111), (21, 104), (104, 294), (87, 104), (104, 239), (104, 303), (104, 129), (104, 248), (47, 104), (104, 193), (91, 104), (104, 376), (104, 321), (104, 385), (51, 104), (38, 104), (104, 223), (104, 287), (104, 351), (104, 296), (104, 241), (104, 360), (104, 323), (66, 104), (104, 152), (26, 104), (104, 280), (104, 344), (104, 289), (104, 124), (104, 188), (104, 307), (104, 252), (104, 371), (104, 380), (83, 104), (32, 104), (43, 104), (104, 209), (104, 154), (104, 218), (104, 282), (104, 227), (104, 346), (104, 291), (104, 300), (104, 364), (5, 104), (104, 138), (104, 147), (104, 266), (104, 156), (104, 275), (104, 220), (104, 110), (62, 104), (77, 104), (104, 131), (104, 195), (75, 104), (104, 149), (104, 268), (13, 104), (104, 332), (79, 104), (104, 277), (90, 104), (104, 396), (104, 231), (104, 350), (39, 104), (104, 359), (104, 304), (92, 104)}",169,149565,0.4418652057647705
Graph_400_59851_0,400,59851,279,"{(97, 127), (97, 365), (97, 191), (97, 255), (97, 374), (13, 97), (97, 319), (97, 145), (97, 264), (97, 383), (97, 209), (97, 328), (97, 200), (97, 273), (97, 392), (97, 337), (97, 166), (92, 97), (97, 230), (97, 175), (97, 239), (41, 97), (97, 184), (97, 129), (96, 97), (52, 97), (97, 303), (97, 138), (97, 257), (97, 376), (97, 202), (1, 97), (97, 321), (97, 266), (97, 385), (97, 330), (54, 97), (97, 159), (97, 104), (14, 97), (97, 168), (69, 97), (97, 113), (97, 232), (3, 97), (97, 177), (97, 287), (97, 296), (97, 241), (97, 360), (97, 186), (97, 131), (97, 250), (97, 369), (97, 195), (97, 314), (97, 378), (97, 323), (16, 97), (97, 387), (20, 97), (86, 97), (97, 161), (97, 106), (97, 225), (97, 289), (97, 115), (97, 353), (97, 179), (97, 298), (97, 124), (97, 243), (97, 307), (44, 97), (33, 97), (97, 371), (97, 316), (88, 97), (97, 252), (97, 380), (48, 97), (97, 154), (97, 99), (97, 218), (97, 163), (97, 108), (97, 227), (97, 346), (97, 172), (97, 291), (97, 117), (97, 355), (97, 181), (97, 300), (97, 245), (97, 364), (97, 309), (97, 254), (10, 97), (65, 97), (97, 373), (76, 97), (97, 382), (63, 97), (97, 147), (97, 211), (97, 156), (97, 275), (12, 97), (97, 339), (67, 97), (78, 97), (97, 110), (97, 348), (97, 174), (97, 293), (97, 119), (97, 238), (97, 357), (97, 183), (97, 302), (93, 97), (27, 97), (97, 366), (97, 375), (25, 97), (40, 97), (29, 97), (95, 97), (84, 97), (97, 213), (97, 332), (97, 158), (97, 277), (97, 341), (97, 167), (55, 97), (97, 112), (97, 231), (97, 286), (97, 295), (97, 240), (97, 359), (42, 97), (2, 97), (68, 97), (46, 97), (97, 133), (97, 197), (97, 142), (97, 206), (6, 97), (97, 151), (97, 215), (97, 334), (97, 279), (97, 398), (97, 224), (97, 169), (4, 97), (70, 97), (97, 352), (97, 297), (97, 361), (97, 306), (8, 97), (19, 97), (74, 97), (97, 370), (30, 97), (85, 97), (97, 135), (97, 199), (97, 144), (97, 263), (97, 272), (97, 391), (97, 217), (87, 97), (97, 336), (97, 281), (97, 98), (97, 226), (97, 345), (97, 171), (36, 97), (97, 235), (47, 97), (97, 299), (91, 97), (97, 363), (51, 97), (97, 192), (97, 137), (97, 256), (49, 97), (97, 201), (97, 320), (97, 384), (97, 210), (97, 329), (97, 155), (97, 274), (97, 393), (97, 219), (64, 97), (97, 338), (97, 283), (53, 97), (97, 228), (97, 347), (97, 164), (97, 292), (97, 121), (11, 97), (0, 97), (66, 97), (97, 130), (97, 249), (97, 194), (97, 313), (97, 258), (97, 377), (15, 97), (26, 97), (81, 97), (97, 322), (97, 386), (9, 97), (97, 331), (97, 157), (97, 148), (97, 340), (97, 285), (97, 349), (28, 97), (97, 114), (97, 178), (97, 123), (97, 242), (32, 97), (97, 132), (97, 251), (97, 196), (97, 315), (97, 141), (97, 379), (97, 324), (97, 214), (97, 333), (97, 278), (97, 342), (34, 97), (56, 97), (5, 97), (60, 97), (97, 116), (97, 125), (97, 244), (97, 189), (97, 134), (97, 372), (97, 198), (97, 317), (97, 143), (97, 381), (97, 207), (97, 326), (7, 97), (97, 390), (62, 97), (97, 216), (97, 280), (97, 399), (77, 97), (97, 173), (97, 237), (75, 97), (97, 301)}",279,262260,1.030243158340454
Graph_400_59851_1,400,59851,271,"{(32, 211), (122, 211), (98, 211), (211, 213), (211, 332), (43, 211), (211, 396), (34, 211), (211, 234), (111, 211), (190, 211), (211, 298), (45, 211), (211, 243), (56, 211), (60, 211), (211, 371), (211, 261), (211, 380), (211, 325), (211, 270), (211, 389), (211, 269), (192, 211), (179, 211), (203, 211), (18, 211), (7, 211), (62, 211), (141, 211), (117, 211), (139, 211), (73, 211), (152, 211), (22, 211), (211, 236), (77, 211), (211, 245), (211, 364), (211, 309), (211, 254), (9, 211), (211, 373), (75, 211), (165, 211), (211, 263), (209, 211), (211, 382), (211, 327), (13, 211), (211, 336), (24, 211), (90, 211), (35, 211), (169, 211), (211, 229), (37, 211), (92, 211), (171, 211), (211, 366), (158, 211), (211, 311), (211, 256), (211, 375), (52, 211), (131, 211), (107, 211), (211, 384), (197, 211), (211, 250), (1, 211), (211, 393), (211, 222), (54, 211), (120, 211), (188, 211), (211, 350), (210, 211), (175, 211), (211, 240), (211, 359), (3, 211), (199, 211), (58, 211), (148, 211), (211, 249), (211, 368), (211, 313), (124, 211), (211, 304), (14, 211), (211, 322), (211, 386), (201, 211), (16, 211), (71, 211), (150, 211), (172, 211), (137, 211), (211, 279), (211, 295), (211, 224), (211, 343), (211, 215), (31, 211), (20, 211), (86, 211), (211, 233), (211, 288), (211, 297), (211, 251), (211, 370), (211, 379), (33, 211), (44, 211), (99, 211), (167, 211), (189, 211), (154, 211), (178, 211), (88, 211), (48, 211), (211, 217), (114, 211), (103, 211), (211, 290), (211, 354), (211, 299), (191, 211), (211, 308), (50, 211), (140, 211), (105, 211), (206, 211), (195, 211), (116, 211), (10, 211), (76, 211), (65, 211), (211, 338), (63, 211), (211, 283), (208, 211), (211, 347), (184, 211), (211, 292), (12, 211), (23, 211), (89, 211), (211, 301), (211, 246), (211, 365), (78, 211), (211, 310), (168, 211), (211, 374), (27, 211), (93, 211), (25, 211), (170, 211), (146, 211), (211, 331), (84, 211), (174, 211), (95, 211), (106, 211), (211, 294), (211, 239), (211, 358), (55, 211), (42, 211), (108, 211), (187, 211), (176, 211), (211, 260), (211, 324), (2, 211), (46, 211), (211, 388), (123, 211), (202, 211), (68, 211), (147, 211), (211, 397), (211, 223), (211, 342), (6, 211), (211, 214), (211, 287), (211, 232), (211, 351), (211, 296), (211, 360), (4, 211), (59, 211), (160, 211), (125, 211), (204, 211), (70, 211), (180, 211), (30, 211), (211, 253), (19, 211), (8, 211), (129, 211), (74, 211), (211, 262), (211, 326), (211, 271), (211, 390), (211, 399), (211, 225), (211, 344), (211, 289), (21, 211), (211, 353), (87, 211), (166, 211), (153, 211), (177, 211), (211, 362), (155, 211), (47, 211), (126, 211), (102, 211), (181, 211), (91, 211), (83, 211), (211, 255), (51, 211), (211, 264), (211, 383), (211, 392), (211, 218), (49, 211), (211, 337), (104, 211), (194, 211), (159, 211), (211, 346), (38, 211), (211, 291), (211, 282), (211, 355), (64, 211), (119, 211), (211, 312), (211, 376), (211, 321), (211, 266), (121, 211), (132, 211), (156, 211), (211, 394), (211, 220), (15, 211), (26, 211), (81, 211), (211, 284), (211, 339), (211, 348), (134, 211), (211, 241), (28, 211), (17, 211), (94, 211), (162, 211), (138, 211), (211, 314), (211, 378), (211, 323)}",271,253656,1.0040204524993896
Graph_400_79800_0,400,79800,399,"{(0, 158), (0, 396), (0, 5), (0, 243), (0, 14), (0, 252), (0, 23), (0, 261), (0, 270), (0, 279), (0, 108), (0, 117), (0, 126), (0, 364), (0, 135), (0, 373), (0, 144), (0, 382), (0, 391), (0, 229), (0, 238), (0, 9), (0, 247), (0, 256), (0, 265), (0, 94), (0, 103), (0, 112), (0, 121), (0, 359), (0, 130), (0, 368), (0, 377), (0, 386), (0, 395), (0, 224), (0, 233), (0, 242), (0, 251), (0, 260), (0, 89), (0, 98), (0, 107), (0, 345), (0, 116), (0, 354), (0, 125), (0, 363), (0, 372), (0, 381), (0, 210), (0, 219), (0, 228), (0, 237), (0, 246), (0, 75), (0, 84), (0, 93), (0, 102), (0, 340), (0, 111), (0, 349), (0, 358), (0, 367), (0, 376), (0, 205), (0, 214), (0, 223), (0, 232), (0, 241), (0, 70), (0, 79), (0, 88), (0, 326), (0, 97), (0, 335), (0, 106), (0, 344), (0, 353), (0, 362), (0, 191), (0, 200), (0, 209), (0, 218), (0, 227), (0, 56), (0, 65), (0, 74), (0, 83), (0, 321), (0, 92), (0, 330), (0, 339), (0, 348), (0, 357), (0, 186), (0, 195), (0, 204), (0, 213), (0, 222), (0, 51), (0, 60), (0, 69), (0, 307), (0, 78), (0, 316), (0, 87), (0, 325), (0, 334), (0, 343), (0, 172), (0, 181), (0, 190), (0, 199), (0, 208), (0, 37), (0, 46), (0, 55), (0, 64), (0, 302), (0, 73), (0, 311), (0, 320), (0, 329), (0, 338), (0, 167), (0, 176), (0, 185), (0, 194), (0, 203), (0, 32), (0, 41), (0, 50), (0, 288), (0, 59), (0, 297), (0, 68), (0, 306), (0, 315), (0, 324), (0, 153), (0, 162), (0, 171), (0, 180), (0, 189), (0, 18), (0, 27), (0, 36), (0, 274), (0, 45), (0, 283), (0, 54), (0, 292), (0, 301), (0, 310), (0, 139), (0, 148), (0, 157), (0, 166), (0, 175), (0, 4), (0, 13), (0, 22), (0, 31), (0, 269), (0, 40), (0, 278), (0, 287), (0, 296), (0, 305), (0, 134), (0, 143), (0, 152), (0, 390), (0, 161), (0, 399), (0, 170), (0, 8), (0, 17), (0, 255), (0, 26), (0, 264), (0, 35), (0, 273), (0, 282), (0, 291), (0, 120), (0, 129), (0, 138), (0, 147), (0, 385), (0, 156), (0, 394), (0, 3), (0, 12), (0, 250), (0, 21), (0, 259), (0, 268), (0, 277), (0, 286), (0, 115), (0, 124), (0, 133), (0, 371), (0, 142), (0, 380), (0, 151), (0, 389), (0, 398), (0, 236), (0, 7), (0, 245), (0, 16), (0, 254), (0, 263), (0, 272), (0, 101), (0, 110), (0, 119), (0, 128), (0, 366), (0, 137), (0, 375), (0, 384), (0, 393), (0, 231), (0, 2), (0, 240), (0, 249), (0, 258), (0, 267), (0, 96), (0, 105), (0, 114), (0, 352), (0, 123), (0, 361), (0, 132), (0, 370), (0, 379), (0, 388), (0, 217), (0, 226), (0, 235), (0, 244), (0, 253), (0, 82), (0, 91), (0, 100), (0, 109), (0, 347), (0, 118), (0, 356), (0, 365), (0, 374), (0, 383), (0, 212), (0, 221), (0, 230), (0, 239), (0, 248), (0, 77), (0, 86), (0, 95), (0, 333), (0, 104), (0, 342), (0, 113), (0, 351), (0, 360), (0, 369), (0, 198), (0, 207), (0, 216), (0, 225), (0, 234), (0, 63), (0, 72), (0, 81), (0, 319), (0, 90), (0, 328), (0, 99), (0, 337), (0, 346), (0, 355), (0, 184), (0, 193), (0, 202), (0, 211), (0, 220), (0, 49), (0, 58), (0, 67), (0, 76), (0, 314), (0, 85), (0, 323), (0, 332), (0, 341), (0, 350), (0, 179), (0, 188), (0, 197), (0, 206), (0, 215), (0, 44), (0, 53), (0, 62), (0, 300), (0, 71), (0, 309), (0, 80), (0, 318), (0, 327), (0, 336), (0, 165), (0, 174), (0, 183), (0, 192), (0, 201), (0, 30), (0, 39), (0, 48), (0, 57), (0, 295), (0, 66), (0, 304), (0, 313), (0, 322), (0, 331), (0, 160), (0, 169), (0, 178), (0, 187), (0, 196), (0, 25), (0, 34), (0, 43), (0, 281), (0, 52), (0, 290), (0, 61), (0, 299), (0, 308), (0, 317), (0, 146), (0, 155), (0, 164), (0, 173), (0, 182), (0, 11), (0, 20), (0, 29), (0, 38), (0, 276), (0, 47), (0, 285), (0, 294), (0, 303), (0, 312), (0, 141), (0, 150), (0, 159), (0, 397), (0, 168), (0, 177), (0, 6), (0, 15), (0, 24), (0, 262), (0, 33), (0, 271), (0, 42), (0, 280), (0, 289), (0, 298), (0, 127), (0, 136), (0, 145), (0, 154), (0, 392), (0, 163), (0, 1), (0, 10), (0, 19), (0, 257), (0, 28), (0, 266), (0, 275), (0, 284), (0, 293), (0, 122), (0, 131), (0, 140), (0, 378), (0, 149), (0, 387)}",399,399000,1.9492738246917725
Graph_400_79800_1,400,79800,399,"{(0, 158), (0, 396), (0, 5), (0, 243), (0, 14), (0, 252), (0, 23), (0, 261), (0, 270), (0, 279), (0, 108), (0, 117), (0, 126), (0, 364), (0, 135), (0, 373), (0, 144), (0, 382), (0, 391), (0, 229), (0, 238), (0, 9), (0, 247), (0, 256), (0, 265), (0, 94), (0, 103), (0, 112), (0, 121), (0, 359), (0, 130), (0, 368), (0, 377), (0, 386), (0, 395), (0, 224), (0, 233), (0, 242), (0, 251), (0, 260), (0, 89), (0, 98), (0, 107), (0, 345), (0, 116), (0, 354), (0, 125), (0, 363), (0, 372), (0, 381), (0, 210), (0, 219), (0, 228), (0, 237), (0, 246), (0, 75), (0, 84), (0, 93), (0, 102), (0, 340), (0, 111), (0, 349), (0, 358), (0, 367), (0, 376), (0, 205), (0, 214), (0, 223), (0, 232), (0, 241), (0, 70), (0, 79), (0, 88), (0, 326), (0, 97), (0, 335), (0, 106), (0, 344), (0, 353), (0, 362), (0, 191), (0, 200), (0, 209), (0, 218), (0, 227), (0, 56), (0, 65), (0, 74), (0, 83), (0, 321), (0, 92), (0, 330), (0, 339), (0, 348), (0, 357), (0, 186), (0, 195), (0, 204), (0, 213), (0, 222), (0, 51), (0, 60), (0, 69), (0, 307), (0, 78), (0, 316), (0, 87), (0, 325), (0, 334), (0, 343), (0, 172), (0, 181), (0, 190), (0, 199), (0, 208), (0, 37), (0, 46), (0, 55), (0, 64), (0, 302), (0, 73), (0, 311), (0, 320), (0, 329), (0, 338), (0, 167), (0, 176), (0, 185), (0, 194), (0, 203), (0, 32), (0, 41), (0, 50), (0, 288), (0, 59), (0, 297), (0, 68), (0, 306), (0, 315), (0, 324), (0, 153), (0, 162), (0, 171), (0, 180), (0, 189), (0, 18), (0, 27), (0, 36), (0, 274), (0, 45), (0, 283), (0, 54), (0, 292), (0, 301), (0, 310), (0, 139), (0, 148), (0, 157), (0, 166), (0, 175), (0, 4), (0, 13), (0, 22), (0, 31), (0, 269), (0, 40), (0, 278), (0, 287), (0, 296), (0, 305), (0, 134), (0, 143), (0, 152), (0, 390), (0, 161), (0, 399), (0, 170), (0, 8), (0, 17), (0, 255), (0, 26), (0, 264), (0, 35), (0, 273), (0, 282), (0, 291), (0, 120), (0, 129), (0, 138), (0, 147), (0, 385), (0, 156), (0, 394), (0, 3), (0, 12), (0, 250), (0, 21), (0, 259), (0, 268), (0, 277), (0, 286), (0, 115), (0, 124), (0, 133), (0, 371), (0, 142), (0, 380), (0, 151), (0, 389), (0, 398), (0, 236), (0, 7), (0, 245), (0, 16), (0, 254), (0, 263), (0, 272), (0, 101), (0, 110), (0, 119), (0, 128), (0, 366), (0, 137), (0, 375), (0, 384), (0, 393), (0, 231), (0, 2), (0, 240), (0, 249), (0, 258), (0, 267), (0, 96), (0, 105), (0, 114), (0, 352), (0, 123), (0, 361), (0, 132), (0, 370), (0, 379), (0, 388), (0, 217), (0, 226), (0, 235), (0, 244), (0, 253), (0, 82), (0, 91), (0, 100), (0, 109), (0, 347), (0, 118), (0, 356), (0, 365), (0, 374), (0, 383), (0, 212), (0, 221), (0, 230), (0, 239), (0, 248), (0, 77), (0, 86), (0, 95), (0, 333), (0, 104), (0, 342), (0, 113), (0, 351), (0, 360), (0, 369), (0, 198), (0, 207), (0, 216), (0, 225), (0, 234), (0, 63), (0, 72), (0, 81), (0, 319), (0, 90), (0, 328), (0, 99), (0, 337), (0, 346), (0, 355), (0, 184), (0, 193), (0, 202), (0, 211), (0, 220), (0, 49), (0, 58), (0, 67), (0, 76), (0, 314), (0, 85), (0, 323), (0, 332), (0, 341), (0, 350), (0, 179), (0, 188), (0, 197), (0, 206), (0, 215), (0, 44), (0, 53), (0, 62), (0, 300), (0, 71), (0, 309), (0, 80), (0, 318), (0, 327), (0, 336), (0, 165), (0, 174), (0, 183), (0, 192), (0, 201), (0, 30), (0, 39), (0, 48), (0, 57), (0, 295), (0, 66), (0, 304), (0, 313), (0, 322), (0, 331), (0, 160), (0, 169), (0, 178), (0, 187), (0, 196), (0, 25), (0, 34), (0, 43), (0, 281), (0, 52), (0, 290), (0, 61), (0, 299), (0, 308), (0, 317), (0, 146), (0, 155), (0, 164), (0, 173), (0, 182), (0, 11), (0, 20), (0, 29), (0, 38), (0, 276), (0, 47), (0, 285), (0, 294), (0, 303), (0, 312), (0, 141), (0, 150), (0, 159), (0, 397), (0, 168), (0, 177), (0, 6), (0, 15), (0, 24), (0, 262), (0, 33), (0, 271), (0, 42), (0, 280), (0, 289), (0, 298), (0, 127), (0, 136), (0, 145), (0, 154), (0, 392), (0, 163), (0, 1), (0, 10), (0, 19), (0, 257), (0, 28), (0, 266), (0, 275), (0, 284), (0, 293), (0, 122), (0, 131), (0, 140), (0, 378), (0, 149), (0, 387)}",399,399000,2.020568370819092
Graph_450_12629_0,450,12629,36,"{(81, 323), (71, 81), (81, 140), (73, 81), (81, 152), (64, 81), (81, 283), (81, 402), (81, 347), (81, 280), (81, 115), (81, 298), (81, 121), (81, 127), (81, 307), (81, 432), (81, 429), (81, 380), (81, 145), (48, 81), (81, 447), (81, 105), (81, 398), (37, 81), (50, 81), (81, 181), (81, 129), (81, 434), (81, 306), (81, 437), (81, 333), (81, 278), (45, 81), (81, 107), (58, 81), (81, 317)}",36,33066,0.02683854103088379
Graph_450_12629_1,450,12629,40,"{(314, 354), (314, 360), (92, 314), (213, 314), (83, 314), (4, 314), (149, 314), (107, 314), (76, 314), (314, 384), (314, 448), (314, 335), (314, 344), (23, 314), (111, 314), (314, 417), (296, 314), (47, 314), (60, 314), (302, 314), (181, 314), (313, 314), (300, 314), (73, 314), (178, 314), (280, 314), (150, 314), (183, 314), (106, 314), (306, 314), (238, 314), (141, 314), (218, 314), (264, 314), (314, 385), (262, 314), (295, 314), (297, 314), (26, 314), (211, 314)}",40,36820,0.04413175582885742
Graph_450_25257_0,450,25257,83,"{(81, 140), (73, 81), (22, 81), (81, 112), (81, 432), (81, 142), (81, 206), (81, 325), (81, 398), (81, 105), (37, 81), (81, 352), (81, 434), (81, 263), (81, 153), (81, 409), (81, 235), (81, 354), (58, 81), (14, 81), (71, 81), (81, 283), (81, 402), (81, 347), (81, 121), (81, 194), (81, 203), (48, 81), (81, 331), (81, 404), (50, 81), (81, 178), (81, 123), (81, 306), (81, 388), (81, 333), (81, 278), (81, 406), (81, 107), (51, 81), (81, 116), (81, 317), (81, 445), (81, 271), (81, 335), (81, 408), (81, 301), (81, 127), (81, 429), (81, 319), (81, 145), (81, 447), (59, 81), (81, 166), (81, 111), (81, 129), (81, 131), (81, 323), (81, 152), (64, 81), (81, 280), (81, 106), (81, 115), (81, 298), (81, 307), (0, 81), (66, 81), (81, 380), (81, 389), (81, 154), (81, 282), (81, 181), (81, 309), (32, 81), (81, 437), (81, 382), (81, 446), (81, 211), (81, 275), (45, 81), (81, 339), (81, 403), (81, 348)}",83,78186,0.14081454277038574
Graph_450_25257_1,450,25257,86,"{(35, 143), (35, 88), (35, 216), (35, 161), (35, 179), (35, 298), (35, 426), (35, 264), (35, 337), (35, 163), (35, 282), (35, 355), (35, 421), (35, 366), (14, 35), (35, 149), (35, 387), (35, 332), (35, 277), (16, 35), (35, 396), (35, 252), (35, 87), (35, 444), (35, 270), (35, 334), (35, 398), (35, 126), (35, 318), (35, 144), (35, 391), (35, 336), (35, 345), (35, 46), (35, 55), (12, 35), (35, 64), (35, 247), (35, 73), (35, 311), (27, 35), (35, 256), (25, 35), (35, 274), (35, 283), (29, 35), (35, 411), (35, 240), (35, 185), (35, 304), (35, 249), (35, 368), (35, 267), (35, 331), (35, 50), (35, 59), (35, 297), (4, 35), (35, 68), (35, 379), (35, 205), (35, 98), (35, 235), (35, 70), (35, 189), (35, 363), (35, 427), (35, 372), (35, 100), (35, 219), (35, 109), (35, 301), (35, 127), (35, 255), (35, 374), (35, 438), (0, 35), (35, 221), (35, 47), (35, 56), (35, 422), (35, 248), (35, 257), (35, 385), (35, 287), (35, 406)}",86,81141,0.14741277694702148
