graph,nodes,edges,min_cut,edges_to_remove,solutions_tested,basic_operations,time_elapsed
Graph_350_61075_0,350,61075,349,"{(93, 349), (267, 349), (16, 349), (172, 349), (150, 349), (161, 349), (55, 349), (229, 349), (112, 349), (123, 349), (180, 349), (191, 349), (74, 349), (85, 349), (327, 349), (316, 349), (142, 349), (153, 349), (278, 349), (289, 349), (27, 349), (104, 349), (115, 349), (346, 349), (240, 349), (297, 349), (319, 349), (308, 349), (46, 349), (57, 349), (68, 349), (202, 349), (259, 349), (281, 349), (270, 349), (188, 349), (19, 349), (8, 349), (30, 349), (164, 349), (338, 349), (87, 349), (221, 349), (232, 349), (243, 349), (126, 349), (300, 349), (49, 349), (38, 349), (183, 349), (194, 349), (328, 349), (339, 349), (77, 349), (251, 349), (262, 349), (0, 349), (11, 349), (156, 349), (145, 349), (39, 349), (213, 349), (224, 349), (118, 349), (107, 349), (96, 349), (175, 349), (69, 349), (80, 349), (311, 349), (137, 349), (273, 349), (22, 349), (205, 349), (99, 349), (330, 349), (341, 349), (235, 349), (292, 349), (303, 349), (314, 349), (52, 349), (41, 349), (186, 349), (197, 349), (254, 349), (265, 349), (3, 349), (14, 349), (148, 349), (322, 349), (333, 349), (71, 349), (82, 349), (227, 349), (216, 349), (110, 349), (284, 349), (295, 349), (33, 349), (44, 349), (189, 349), (167, 349), (178, 349), (323, 349), (72, 349), (246, 349), (151, 349), (129, 349), (140, 349), (63, 349), (208, 349), (91, 349), (102, 349), (25, 349), (159, 349), (170, 349), (53, 349), (64, 349), (306, 349), (121, 349), (132, 349), (268, 349), (257, 349), (6, 349), (94, 349), (325, 349), (336, 349), (219, 349), (276, 349), (298, 349), (287, 349), (47, 349), (36, 349), (181, 349), (238, 349), (249, 349), (260, 349), (143, 349), (317, 349), (66, 349), (211, 349), (200, 349), (222, 349), (134, 349), (279, 349), (28, 349), (17, 349), (162, 349), (173, 349), (241, 349), (230, 349), (124, 349), (135, 349), (192, 349), (203, 349), (348, 349), (86, 349), (97, 349), (9, 349), (154, 349), (165, 349), (48, 349), (290, 349), (105, 349), (116, 349), (127, 349), (347, 349), (252, 349), (1, 349), (184, 349), (89, 349), (309, 349), (320, 349), (331, 349), (58, 349), (214, 349), (146, 349), (282, 349), (271, 349), (293, 349), (20, 349), (31, 349), (88, 349), (233, 349), (244, 349), (312, 349), (301, 349), (50, 349), (61, 349), (195, 349), (206, 349), (263, 349), (274, 349), (12, 349), (23, 349), (157, 349), (168, 349), (51, 349), (225, 349), (236, 349), (119, 349), (42, 349), (176, 349), (187, 349), (198, 349), (81, 349), (255, 349), (4, 349), (138, 349), (160, 349), (149, 349), (43, 349), (285, 349), (217, 349), (100, 349), (111, 349), (342, 349), (179, 349), (304, 349), (315, 349), (130, 349), (266, 349), (277, 349), (26, 349), (15, 349), (334, 349), (345, 349), (83, 349), (210, 349), (228, 349), (239, 349), (122, 349), (296, 349), (307, 349), (56, 349), (34, 349), (45, 349), (190, 349), (335, 349), (113, 349), (247, 349), (258, 349), (269, 349), (18, 349), (7, 349), (141, 349), (152, 349), (326, 349), (75, 349), (209, 349), (220, 349), (103, 349), (114, 349), (288, 349), (37, 349), (171, 349), (182, 349), (65, 349), (76, 349), (250, 349), (144, 349), (133, 349), (201, 349), (95, 349), (84, 349), (106, 349), (337, 349), (231, 349), (163, 349), (310, 349), (299, 349), (193, 349), (125, 349), (261, 349), (10, 349), (318, 349), (329, 349), (340, 349), (67, 349), (78, 349), (212, 349), (223, 349), (280, 349), (291, 349), (40, 349), (29, 349), (174, 349), (185, 349), (108, 349), (253, 349), (242, 349), (2, 349), (136, 349), (147, 349), (70, 349), (59, 349), (215, 349), (204, 349), (98, 349), (272, 349), (21, 349), (177, 349), (155, 349), (166, 349), (60, 349), (302, 349), (234, 349), (128, 349), (117, 349), (139, 349), (264, 349), (196, 349), (101, 349), (79, 349), (90, 349), (321, 349), (332, 349), (158, 349), (283, 349), (294, 349), (32, 349), (109, 349), (120, 349), (256, 349), (245, 349), (5, 349), (313, 349), (324, 349), (62, 349), (73, 349), (207, 349), (218, 349), (275, 349), (286, 349), (35, 349), (13, 349), (24, 349), (169, 349), (343, 349), (92, 349), (248, 349), (237, 349), (226, 349), (131, 349), (305, 349), (54, 349), (199, 349), (344, 349)}",700,613200,0.21395087242126465
Graph_350_61075_1,350,61075,349,"{(108, 347), (244, 347), (233, 347), (70, 347), (301, 347), (312, 347), (206, 347), (195, 347), (263, 347), (274, 347), (23, 347), (12, 347), (157, 347), (168, 347), (302, 347), (51, 347), (225, 347), (236, 347), (119, 347), (264, 347), (42, 347), (187, 347), (176, 347), (198, 347), (321, 347), (332, 347), (81, 347), (255, 347), (4, 347), (149, 347), (138, 347), (160, 347), (294, 347), (43, 347), (32, 347), (217, 347), (100, 347), (111, 347), (5, 347), (179, 347), (62, 347), (73, 347), (130, 347), (35, 347), (266, 347), (277, 347), (92, 347), (334, 347), (228, 347), (239, 347), (122, 347), (296, 347), (307, 347), (34, 347), (190, 347), (335, 347), (258, 347), (247, 347), (269, 347), (18, 347), (7, 347), (152, 347), (141, 347), (326, 347), (75, 347), (220, 347), (209, 347), (103, 347), (114, 347), (288, 347), (37, 347), (182, 347), (171, 347), (316, 347), (327, 347), (65, 347), (76, 347), (250, 347), (133, 347), (144, 347), (289, 347), (27, 347), (201, 347), (346, 347), (84, 347), (95, 347), (106, 347), (231, 347), (163, 347), (319, 347), (57, 347), (68, 347), (46, 347), (193, 347), (125, 347), (30, 347), (261, 347), (87, 347), (318, 347), (329, 347), (212, 347), (223, 347), (291, 347), (280, 347), (29, 347), (185, 347), (174, 347), (242, 347), (253, 347), (2, 347), (136, 347), (147, 347), (59, 347), (204, 347), (215, 347), (98, 347), (272, 347), (21, 347), (177, 347), (155, 347), (166, 347), (311, 347), (60, 347), (234, 347), (117, 347), (128, 347), (139, 347), (22, 347), (196, 347), (330, 347), (341, 347), (101, 347), (79, 347), (90, 347), (158, 347), (314, 347), (52, 347), (41, 347), (283, 347), (120, 347), (109, 347), (245, 347), (256, 347), (82, 347), (71, 347), (313, 347), (324, 347), (218, 347), (207, 347), (286, 347), (275, 347), (13, 347), (24, 347), (169, 347), (343, 347), (237, 347), (226, 347), (248, 347), (131, 347), (305, 347), (54, 347), (199, 347), (210, 347), (188, 347), (344, 347), (93, 347), (347, 349), (267, 347), (16, 347), (161, 347), (150, 347), (172, 347), (306, 347), (55, 347), (229, 347), (123, 347), (112, 347), (6, 347), (180, 347), (191, 347), (325, 347), (336, 347), (85, 347), (74, 347), (142, 347), (153, 347), (36, 347), (47, 347), (278, 347), (104, 347), (115, 347), (240, 347), (347, 348), (66, 347), (297, 347), (308, 347), (202, 347), (134, 347), (270, 347), (259, 347), (281, 347), (8, 347), (19, 347), (164, 347), (338, 347), (243, 347), (232, 347), (221, 347), (126, 347), (300, 347), (49, 347), (38, 347), (183, 347), (194, 347), (328, 347), (339, 347), (77, 347), (251, 347), (262, 347), (0, 347), (11, 347), (145, 347), (156, 347), (290, 347), (39, 347), (213, 347), (224, 347), (107, 347), (96, 347), (118, 347), (1, 347), (175, 347), (309, 347), (320, 347), (331, 347), (80, 347), (58, 347), (69, 347), (137, 347), (31, 347), (20, 347), (273, 347), (205, 347), (88, 347), (99, 347), (235, 347), (50, 347), (61, 347), (292, 347), (303, 347), (186, 347), (197, 347), (254, 347), (265, 347), (14, 347), (3, 347), (148, 347), (322, 347), (333, 347), (216, 347), (227, 347), (110, 347), (284, 347), (295, 347), (33, 347), (44, 347), (189, 347), (167, 347), (178, 347), (323, 347), (72, 347), (246, 347), (140, 347), (129, 347), (151, 347), (285, 347), (63, 347), (208, 347), (342, 347), (91, 347), (102, 347), (25, 347), (159, 347), (170, 347), (304, 347), (315, 347), (53, 347), (64, 347), (121, 347), (132, 347), (26, 347), (15, 347), (257, 347), (268, 347), (345, 347), (83, 347), (94, 347), (219, 347), (45, 347), (56, 347), (276, 347), (298, 347), (287, 347), (181, 347), (113, 347), (238, 347), (249, 347), (260, 347), (143, 347), (317, 347), (211, 347), (222, 347), (200, 347), (279, 347), (28, 347), (17, 347), (162, 347), (173, 347), (230, 347), (241, 347), (124, 347), (135, 347), (203, 347), (192, 347), (337, 347), (86, 347), (97, 347), (9, 347), (154, 347), (165, 347), (299, 347), (310, 347), (48, 347), (127, 347), (105, 347), (116, 347), (10, 347), (252, 347), (184, 347), (340, 347), (67, 347), (78, 347), (89, 347), (214, 347), (146, 347), (40, 347), (282, 347), (293, 347), (271, 347)}",700,613200,0.20170164108276367
Graph_400_9976_0,400,9976,30,"{(81, 323), (81, 140), (81, 204), (73, 81), (81, 268), (77, 81), (81, 332), (81, 222), (81, 347), (81, 356), (81, 121), (81, 185), (81, 310), (57, 81), (81, 145), (81, 160), (81, 398), (81, 102), (37, 81), (70, 81), (81, 358), (81, 242), (81, 306), (65, 81), (76, 81), (81, 376), (81, 192), (81, 107), (25, 81), (81, 259)}",1200,363512,0.09878015518188477
Graph_400_9976_1,400,9976,35,"{(16, 145), (16, 325), (16, 47), (16, 349), (16, 53), (16, 59), (16, 62), (16, 367), (16, 74), (16, 138), (16, 321), (16, 86), (16, 31), (16, 339), (16, 278), (16, 165), (16, 223), (16, 107), (9, 16), (16, 296), (16, 119), (16, 58), (16, 363), (16, 186), (16, 271), (16, 158), (16, 182), (16, 362), (16, 121), (16, 365), (16, 255), (16, 313), (16, 258), (16, 377), (16, 133)}",1200,363512,0.10939621925354004
Graph_400_19951_0,400,19951,74,"{(81, 323), (81, 262), (71, 81), (81, 140), (81, 91), (81, 204), (73, 81), (81, 268), (7, 81), (81, 335), (81, 332), (77, 81), (81, 283), (81, 222), (81, 347), (81, 112), (81, 356), (81, 115), (81, 240), (81, 182), (81, 368), (81, 121), (81, 185), (66, 81), (81, 310), (81, 194), (57, 81), (81, 145), (81, 264), (81, 203), (81, 389), (81, 93), (6, 81), (81, 212), (81, 160), (81, 398), (81, 224), (81, 102), (81, 108), (37, 81), (59, 81), (70, 81), (81, 111), (81, 282), (81, 175), (81, 361), (81, 181), (81, 300), (81, 358), (81, 178), (74, 81), (81, 242), (81, 245), (81, 306), (65, 81), (76, 81), (81, 376), (81, 192), (81, 324), (81, 263), (81, 153), (81, 333), (81, 339), (45, 81), (81, 104), (81, 235), (58, 81), (81, 107), (81, 354), (51, 81), (81, 302), (25, 81), (81, 259), (81, 317)}",1200,483212,0.11792588233947754
Graph_400_19951_1,400,19951,74,"{(189, 387), (189, 271), (134, 189), (189, 399), (189, 338), (180, 189), (189, 228), (189, 347), (149, 189), (30, 189), (85, 189), (162, 189), (32, 189), (189, 249), (189, 258), (189, 316), (63, 189), (21, 189), (54, 189), (87, 189), (189, 267), (175, 189), (189, 392), (189, 218), (189, 398), (189, 215), (177, 189), (80, 189), (189, 346), (189, 285), (5, 189), (124, 189), (157, 189), (189, 391), (189, 236), (189, 303), (189, 367), (189, 306), (113, 189), (189, 370), (16, 189), (189, 254), (49, 189), (189, 199), (189, 379), (137, 189), (29, 189), (189, 202), (189, 312), (189, 373), (189, 266), (189, 324), (97, 189), (86, 189), (189, 269), (189, 329), (55, 189), (77, 189), (189, 272), (189, 284), (189, 384), (189, 287), (11, 189), (66, 189), (132, 189), (154, 189), (176, 189), (189, 241), (79, 189), (90, 189), (15, 189), (189, 253), (189, 204), (189, 262)}",1200,483212,0.18524980545043945
Graph_400_39901_0,400,39901,168,"{(189, 265), (189, 274), (189, 338), (50, 189), (189, 228), (105, 189), (127, 189), (171, 189), (10, 189), (65, 189), (189, 374), (63, 189), (189, 203), (189, 267), (78, 189), (133, 189), (189, 340), (189, 285), (189, 367), (29, 189), (189, 196), (189, 260), (150, 189), (189, 269), (189, 214), (55, 189), (189, 397), (189, 223), (189, 287), (189, 232), (42, 189), (46, 189), (57, 189), (123, 189), (112, 189), (178, 189), (189, 253), (6, 189), (189, 317), (72, 189), (189, 198), (189, 262), (189, 207), (189, 271), (4, 189), (189, 280), (189, 399), (125, 189), (180, 189), (30, 189), (85, 189), (140, 189), (151, 189), (189, 246), (189, 255), (189, 200), (21, 189), (189, 383), (87, 189), (189, 209), (142, 189), (189, 264), (189, 392), (189, 218), (189, 346), (157, 189), (49, 189), (115, 189), (159, 189), (170, 189), (189, 202), (189, 266), (53, 189), (189, 211), (189, 284), (11, 189), (66, 189), (121, 189), (189, 241), (176, 189), (26, 189), (189, 314), (189, 204), (189, 332), (189, 277), (189, 396), (134, 189), (28, 189), (83, 189), (94, 189), (149, 189), (160, 189), (189, 234), (32, 189), (43, 189), (164, 189), (189, 371), (189, 197), (189, 316), (189, 261), (189, 325), (189, 334), (34, 189), (189, 398), (45, 189), (56, 189), (5, 189), (126, 189), (189, 236), (189, 355), (189, 245), (189, 254), (189, 373), (189, 318), (7, 189), (62, 189), (73, 189), (189, 327), (128, 189), (139, 189), (183, 189), (189, 391), (22, 189), (77, 189), (143, 189), (189, 366), (90, 189), (101, 189), (145, 189), (79, 189), (156, 189), (189, 384), (189, 329), (189, 222), (189, 286), (189, 350), (162, 189), (189, 359), (189, 249), (122, 189), (54, 189), (109, 189), (175, 189), (189, 215), (80, 189), (189, 279), (124, 189), (189, 352), (189, 297), (189, 306), (189, 251), (189, 370), (16, 189), (189, 379), (137, 189), (20, 189), (86, 189), (189, 208), (189, 272), (189, 345), (189, 354), (189, 244), (154, 189), (165, 189), (189, 308), (189, 372), (48, 189), (169, 189)}",800,481608,0.2038893699645996
Graph_400_39901_1,400,39901,169,"{(52, 104), (104, 325), (104, 151), (104, 270), (104, 215), (104, 398), (104, 343), (104, 233), (14, 104), (58, 104), (80, 104), (104, 135), (104, 254), (104, 199), (104, 318), (104, 263), (104, 382), (104, 281), (16, 104), (82, 104), (104, 354), (31, 104), (20, 104), (104, 183), (104, 192), (104, 137), (104, 256), (104, 320), (104, 265), (44, 104), (104, 210), (104, 155), (33, 104), (88, 104), (104, 274), (104, 329), (48, 104), (104, 112), (104, 121), (104, 240), (104, 185), (104, 313), (61, 104), (50, 104), (104, 139), (104, 203), (104, 258), (104, 148), (104, 386), (104, 212), (104, 331), (104, 276), (104, 395), (104, 340), (104, 349), (63, 104), (104, 178), (104, 187), (27, 104), (104, 315), (93, 104), (104, 260), (104, 205), (104, 379), (104, 388), (104, 214), (25, 104), (29, 104), (95, 104), (55, 104), (104, 189), (104, 253), (104, 372), (104, 198), (104, 326), (104, 271), (2, 104), (104, 164), (6, 104), (104, 109), (72, 104), (104, 228), (104, 182), (104, 301), (104, 127), (104, 365), (104, 191), (70, 104), (104, 255), (104, 319), (8, 104), (104, 328), (104, 221), (104, 166), (104, 285), (104, 111), (21, 104), (87, 104), (104, 294), (104, 239), (104, 303), (104, 129), (104, 248), (47, 104), (104, 193), (91, 104), (104, 376), (104, 321), (104, 385), (51, 104), (38, 104), (104, 223), (104, 287), (104, 351), (104, 296), (104, 241), (104, 360), (104, 323), (66, 104), (104, 152), (26, 104), (104, 280), (104, 344), (104, 289), (104, 124), (104, 188), (104, 307), (104, 252), (104, 371), (104, 380), (83, 104), (32, 104), (43, 104), (104, 209), (104, 154), (104, 218), (104, 282), (104, 227), (104, 346), (104, 291), (104, 300), (104, 364), (5, 104), (104, 138), (104, 147), (104, 266), (104, 156), (104, 275), (104, 220), (104, 110), (62, 104), (77, 104), (104, 131), (104, 195), (75, 104), (104, 149), (104, 268), (13, 104), (104, 332), (79, 104), (90, 104), (104, 277), (104, 396), (104, 231), (104, 350), (39, 104), (104, 359), (104, 304), (92, 104)}",800,481608,0.16736078262329102
Graph_400_59851_0,400,59851,279,"{(17, 293), (28, 293), (83, 293), (94, 293), (293, 383), (138, 293), (204, 293), (215, 293), (149, 293), (293, 303), (43, 293), (32, 293), (98, 293), (164, 293), (217, 293), (293, 358), (34, 293), (45, 293), (100, 293), (293, 367), (166, 293), (56, 293), (177, 293), (232, 293), (245, 293), (5, 293), (293, 376), (60, 293), (126, 293), (113, 293), (179, 293), (293, 342), (7, 293), (18, 293), (73, 293), (117, 293), (139, 293), (183, 293), (273, 293), (238, 293), (293, 296), (22, 293), (293, 305), (77, 293), (293, 378), (196, 293), (275, 293), (286, 293), (251, 293), (13, 293), (35, 293), (90, 293), (293, 335), (145, 293), (156, 293), (293, 399), (290, 293), (101, 293), (200, 293), (293, 393), (39, 293), (293, 353), (293, 298), (293, 362), (293, 307), (37, 293), (293, 371), (92, 293), (224, 293), (292, 293), (213, 293), (52, 293), (41, 293), (118, 293), (96, 293), (162, 293), (173, 293), (228, 293), (252, 293), (293, 328), (1, 293), (293, 392), (293, 337), (122, 293), (293, 346), (293, 355), (54, 293), (109, 293), (175, 293), (265, 293), (230, 293), (14, 293), (3, 293), (58, 293), (80, 293), (124, 293), (69, 293), (135, 293), (190, 293), (214, 293), (293, 321), (293, 394), (293, 339), (71, 293), (82, 293), (137, 293), (293, 348), (203, 293), (271, 293), (247, 293), (258, 293), (269, 293), (31, 293), (282, 293), (86, 293), (97, 293), (141, 293), (293, 357), (20, 293), (152, 293), (218, 293), (205, 293), (293, 323), (33, 293), (9, 293), (99, 293), (293, 387), (165, 293), (244, 293), (220, 293), (293, 396), (293, 332), (293, 341), (48, 293), (114, 293), (293, 350), (103, 293), (169, 293), (293, 359), (50, 293), (116, 293), (127, 293), (182, 293), (105, 293), (226, 293), (237, 293), (293, 325), (261, 293), (293, 316), (65, 293), (76, 293), (131, 293), (293, 334), (186, 293), (293, 398), (197, 293), (293, 352), (63, 293), (184, 293), (250, 293), (23, 293), (89, 293), (144, 293), (188, 293), (199, 293), (289, 293), (254, 293), (293, 309), (27, 293), (293, 318), (293, 336), (146, 293), (291, 293), (267, 293), (280, 293), (40, 293), (84, 293), (95, 293), (172, 293), (106, 293), (216, 293), (150, 293), (161, 293), (227, 293), (110, 293), (293, 366), (293, 375), (42, 293), (293, 320), (108, 293), (293, 384), (293, 329), (284, 293), (2, 293), (293, 338), (46, 293), (57, 293), (123, 293), (112, 293), (167, 293), (268, 293), (189, 293), (233, 293), (257, 293), (6, 293), (193, 293), (59, 293), (125, 293), (191, 293), (293, 313), (270, 293), (281, 293), (30, 293), (293, 322), (8, 293), (74, 293), (140, 293), (85, 293), (195, 293), (206, 293), (293, 395), (219, 293), (293, 340), (285, 293), (21, 293), (87, 293), (153, 293), (287, 293), (274, 293), (293, 361), (293, 306), (47, 293), (91, 293), (293, 370), (168, 293), (293, 315), (223, 293), (293, 379), (212, 293), (51, 293), (293, 388), (293, 397), (38, 293), (49, 293), (115, 293), (25, 293), (170, 293), (249, 293), (236, 293), (104, 293), (159, 293), (225, 293), (53, 293), (293, 299), (174, 293), (185, 293), (293, 363), (264, 293), (293, 308), (293, 372), (293, 326), (0, 293), (11, 293), (66, 293), (293, 390), (121, 293), (266, 293), (242, 293), (253, 293), (277, 293), (15, 293), (26, 293), (81, 293), (147, 293), (293, 347), (293, 356), (293, 301), (293, 310), (255, 293)}",800,641208,0.19638824462890625
Graph_400_59851_1,400,59851,271,"{(32, 211), (43, 211), (98, 211), (122, 211), (211, 332), (211, 213), (211, 396), (45, 211), (56, 211), (34, 211), (111, 211), (211, 298), (190, 211), (211, 234), (211, 243), (60, 211), (211, 371), (211, 261), (211, 380), (211, 325), (211, 270), (211, 389), (192, 211), (203, 211), (179, 211), (18, 211), (7, 211), (62, 211), (141, 211), (117, 211), (139, 211), (152, 211), (73, 211), (22, 211), (211, 236), (77, 211), (211, 245), (211, 364), (211, 309), (211, 254), (9, 211), (211, 373), (75, 211), (165, 211), (211, 263), (209, 211), (211, 382), (211, 327), (35, 211), (24, 211), (13, 211), (169, 211), (90, 211), (211, 336), (211, 229), (37, 211), (92, 211), (171, 211), (158, 211), (211, 366), (211, 311), (211, 256), (211, 375), (52, 211), (131, 211), (107, 211), (197, 211), (211, 384), (211, 250), (1, 211), (211, 393), (211, 222), (54, 211), (120, 211), (199, 211), (175, 211), (210, 211), (211, 350), (211, 240), (188, 211), (3, 211), (14, 211), (58, 211), (148, 211), (124, 211), (211, 249), (211, 368), (211, 304), (211, 313), (211, 359), (211, 322), (211, 386), (201, 211), (16, 211), (71, 211), (150, 211), (137, 211), (172, 211), (211, 215), (211, 279), (211, 224), (211, 343), (211, 295), (31, 211), (20, 211), (211, 233), (86, 211), (211, 288), (211, 297), (211, 251), (211, 370), (211, 379), (44, 211), (33, 211), (88, 211), (99, 211), (167, 211), (189, 211), (154, 211), (178, 211), (48, 211), (211, 217), (103, 211), (114, 211), (211, 290), (211, 354), (211, 299), (191, 211), (211, 308), (50, 211), (140, 211), (116, 211), (206, 211), (105, 211), (195, 211), (10, 211), (76, 211), (65, 211), (211, 338), (63, 211), (211, 283), (208, 211), (184, 211), (211, 347), (211, 292), (23, 211), (12, 211), (89, 211), (78, 211), (168, 211), (211, 365), (211, 246), (211, 310), (211, 301), (211, 374), (27, 211), (93, 211), (25, 211), (170, 211), (146, 211), (211, 331), (95, 211), (106, 211), (84, 211), (174, 211), (211, 294), (211, 239), (211, 358), (55, 211), (42, 211), (108, 211), (176, 211), (187, 211), (211, 260), (2, 211), (211, 324), (68, 211), (211, 269), (211, 214), (211, 388), (46, 211), (123, 211), (211, 397), (211, 223), (147, 211), (6, 211), (202, 211), (211, 287), (211, 232), (211, 351), (211, 342), (211, 296), (211, 360), (4, 211), (59, 211), (70, 211), (160, 211), (125, 211), (180, 211), (204, 211), (30, 211), (8, 211), (19, 211), (74, 211), (129, 211), (211, 253), (211, 262), (211, 326), (211, 271), (211, 390), (211, 399), (211, 225), (211, 344), (211, 289), (21, 211), (211, 353), (87, 211), (177, 211), (153, 211), (155, 211), (166, 211), (211, 362), (47, 211), (126, 211), (91, 211), (102, 211), (181, 211), (83, 211), (211, 255), (51, 211), (211, 264), (211, 383), (211, 392), (211, 218), (38, 211), (49, 211), (104, 211), (194, 211), (159, 211), (211, 346), (211, 282), (211, 291), (211, 337), (211, 355), (64, 211), (119, 211), (211, 312), (211, 376), (211, 321), (156, 211), (121, 211), (132, 211), (211, 266), (211, 394), (211, 220), (26, 211), (211, 339), (15, 211), (81, 211), (211, 284), (211, 348), (134, 211), (211, 241), (17, 211), (28, 211), (94, 211), (162, 211), (138, 211), (211, 314), (211, 378), (211, 323)}",800,641208,0.16117429733276367
Graph_400_79800_0,400,79800,399,"{(75, 399), (220, 399), (209, 399), (354, 399), (365, 399), (103, 399), (114, 399), (288, 399), (37, 399), (182, 399), (171, 399), (316, 399), (327, 399), (65, 399), (76, 399), (250, 399), (384, 399), (395, 399), (133, 399), (144, 399), (27, 399), (201, 399), (357, 399), (346, 399), (84, 399), (95, 399), (106, 399), (231, 399), (163, 399), (46, 399), (68, 399), (57, 399), (299, 399), (193, 399), (376, 399), (125, 399), (261, 399), (10, 399), (87, 399), (318, 399), (329, 399), (340, 399), (223, 399), (212, 399), (280, 399), (291, 399), (29, 399), (40, 399), (174, 399), (185, 399), (359, 399), (253, 399), (242, 399), (387, 399), (2, 399), (398, 399), (136, 399), (147, 399), (59, 399), (70, 399), (204, 399), (215, 399), (349, 399), (360, 399), (98, 399), (272, 399), (21, 399), (155, 399), (166, 399), (177, 399), (311, 399), (60, 399), (234, 399), (379, 399), (390, 399), (368, 399), (139, 399), (128, 399), (117, 399), (22, 399), (264, 399), (196, 399), (341, 399), (352, 399), (79, 399), (90, 399), (101, 399), (158, 399), (41, 399), (52, 399), (283, 399), (294, 399), (371, 399), (109, 399), (120, 399), (256, 399), (245, 399), (82, 399), (71, 399), (324, 399), (313, 399), (207, 399), (218, 399), (275, 399), (286, 399), (13, 399), (24, 399), (35, 399), (169, 399), (343, 399), (226, 399), (237, 399), (248, 399), (382, 399), (131, 399), (305, 399), (54, 399), (188, 399), (199, 399), (210, 399), (344, 399), (93, 399), (267, 399), (16, 399), (150, 399), (172, 399), (161, 399), (306, 399), (55, 399), (229, 399), (385, 399), (363, 399), (374, 399), (112, 399), (123, 399), (6, 399), (180, 399), (191, 399), (336, 399), (85, 399), (74, 399), (393, 399), (142, 399), (153, 399), (36, 399), (47, 399), (278, 399), (289, 399), (104, 399), (115, 399), (240, 399), (66, 399), (297, 399), (319, 399), (308, 399), (202, 399), (134, 399), (259, 399), (270, 399), (281, 399), (19, 399), (30, 399), (8, 399), (164, 399), (338, 399), (221, 399), (232, 399), (243, 399), (366, 399), (377, 399), (126, 399), (300, 399), (38, 399), (49, 399), (183, 399), (194, 399), (328, 399), (339, 399), (77, 399), (262, 399), (251, 399), (396, 399), (0, 399), (11, 399), (156, 399), (145, 399), (290, 399), (39, 399), (213, 399), (224, 399), (369, 399), (347, 399), (358, 399), (96, 399), (107, 399), (118, 399), (1, 399), (175, 399), (331, 399), (58, 399), (69, 399), (80, 399), (388, 399), (137, 399), (31, 399), (273, 399), (205, 399), (88, 399), (99, 399), (330, 399), (235, 399), (61, 399), (292, 399), (314, 399), (303, 399), (197, 399), (186, 399), (254, 399), (265, 399), (14, 399), (3, 399), (148, 399), (322, 399), (333, 399), (216, 399), (227, 399), (361, 399), (110, 399), (284, 399), (295, 399), (44, 399), (33, 399), (189, 399), (167, 399), (178, 399), (323, 399), (72, 399), (246, 399), (380, 399), (391, 399), (129, 399), (151, 399), (140, 399), (285, 399), (63, 399), (208, 399), (353, 399), (364, 399), (342, 399), (91, 399), (102, 399), (25, 399), (159, 399), (170, 399), (315, 399), (53, 399), (64, 399), (372, 399), (383, 399), (132, 399), (121, 399), (26, 399), (257, 399), (268, 399), (94, 399), (83, 399), (325, 399), (219, 399), (56, 399), (298, 399), (276, 399), (287, 399), (181, 399), (113, 399), (355, 399), (249, 399), (260, 399), (238, 399), (394, 399), (143, 399), (317, 399), (211, 399), (222, 399), (200, 399), (356, 399), (279, 399), (28, 399), (17, 399), (162, 399), (173, 399), (230, 399), (241, 399), (375, 399), (386, 399), (124, 399), (135, 399), (203, 399), (192, 399), (337, 399), (348, 399), (86, 399), (97, 399), (9, 399), (154, 399), (165, 399), (310, 399), (48, 399), (367, 399), (378, 399), (105, 399), (116, 399), (127, 399), (252, 399), (184, 399), (67, 399), (89, 399), (78, 399), (309, 399), (320, 399), (214, 399), (397, 399), (146, 399), (271, 399), (293, 399), (282, 399), (20, 399), (108, 399), (350, 399), (233, 399), (244, 399), (301, 399), (312, 399), (50, 399), (195, 399), (206, 399), (263, 399), (274, 399), (12, 399), (23, 399), (168, 399), (157, 399), (302, 399), (51, 399), (225, 399), (236, 399), (370, 399), (381, 399), (119, 399), (42, 399), (176, 399), (187, 399), (198, 399), (321, 399), (332, 399), (81, 399), (255, 399), (389, 399), (4, 399), (160, 399), (138, 399), (149, 399), (32, 399), (43, 399), (217, 399), (351, 399), (362, 399), (100, 399), (111, 399), (5, 399), (179, 399), (73, 399), (62, 399), (304, 399), (130, 399), (266, 399), (277, 399), (15, 399), (92, 399), (334, 399), (345, 399), (228, 399), (239, 399), (373, 399), (122, 399), (296, 399), (307, 399), (45, 399), (34, 399), (190, 399), (335, 399), (247, 399), (258, 399), (269, 399), (392, 399), (18, 399), (7, 399), (141, 399), (152, 399), (326, 399)}",800,800800,0.2982933521270752
